id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2192,L51452,L,302.6,310.8,1441,36.9,158,0,0,0,0,0,0
13154,L49211,L,298.8,309.2,1331,62.8,81,0,0,0,0,0,0
118063,L56731,L,299.6,310.9,1851,24.3,139,0,0,0,0,0,0
4007,L55571,L,298.6,309.6,1456,45.9,155,0,0,0,0,0,0
68995,L53868,L,301.7,310.6,1372,49.7,23,0,0,0,0,0,0
87876,L52149,L,303.8,312.5,1540,36.7,177,0,0,0,0,0,0
102200,M18655,M,302.1,310.8,1409,39.3,39,0,0,0,0,0,0
33326,M21735,M,300.8,311.2,1615,28.9,205,0,0,0,0,0,0
6534,L50621,L,301.4,310.4,1559,39.9,199,0,0,0,0,0,0
40812,H30688,H,298.1,309.1,1530,40.0,65,0,0,0,0,0,0
29048,H38801,H,297.4,307.9,1408,47.0,136,0,0,0,0,0,0
78387,L47904,L,297.5,308.9,1470,44.6,140,0,0,0,0,0,0
79099,L54206,L,300.6,310.6,1502,39.6,60,0,0,0,0,0,0
51722,L53895,L,301.3,310.6,1539,36.1,92,0,0,0,0,0,0
53882,M18625,M,302.1,311.0,1429,50.9,192,0,0,0,0,0,0
27935,L54452,L,300.2,310.5,1429,46.8,189,0,0,0,0,0,0
22307,H32554,H,300.4,309.7,1486,42.3,74,0,0,0,0,0,0
3917,L49830,L,299.9,309.4,1772,24.5,163,0,0,0,0,0,0
57655,L55970,L,297.4,308.5,1332,43.9,47,0,0,0,0,0,0
67350,M23081,M,299.2,310.8,1512,41.0,202,0,0,0,0,0,0
54574,L52774,L,302.6,311.9,1598,35.5,66,0,0,0,0,0,0
116773,M19160,M,301.7,310.1,1459,40.7,158,0,0,0,0,0,0
81058,L55863,L,297.2,308.5,1590,46.5,188,0,0,0,0,0,0
14690,L48623,L,298.9,310.2,1402,41.1,26,0,0,0,0,0,0
42822,L49623,L,299.1,308.6,1647,35.0,74,0,0,0,0,0,0
46898,M23373,M,298.3,309.5,1478,36.5,182,0,0,0,0,0,0
74764,L51734,L,302.7,310.6,1748,28.2,2,0,0,0,0,0,0
96826,H34894,H,302.7,312.1,1469,44.8,191,0,0,0,0,0,0
126587,M16252,M,299.0,310.3,1508,40.7,144,0,0,0,0,0,0
73756,L54620,L,300.0,311.4,1453,47.9,30,0,0,0,0,0,0
73821,L56547,L,297.9,308.5,1551,36.7,126,0,0,0,0,0,0
135617,L51390,L,302.1,311.0,1563,35.3,6,0,0,0,0,0,0
98093,M17333,M,298.8,308.4,1366,47.5,142,0,0,0,0,0,0
37681,L51358,L,302.5,310.9,1624,31.2,49,0,0,0,0,0,0
109602,L54757,L,300.4,311.2,1539,31.7,119,0,0,0,0,0,0
99652,L48530,L,298.7,310.2,1436,43.8,32,0,0,0,0,0,0
84952,L56758,L,299.4,310.7,1514,45.3,3,0,0,0,0,0,0
80117,L49903,L,299.7,309.3,1362,51.9,117,0,0,0,0,0,0
24734,L48961,L,298.5,308.0,1675,28.6,46,0,0,0,0,0,0
55700,L56924,L,298.8,310.1,1627,32.6,181,0,0,0,0,0,0
114964,L48724,L,298.2,308.9,1469,43.0,102,0,0,0,0,0,0
126797,L52297,L,304.1,313.2,1397,44.1,206,0,0,0,0,0,0
82500,L50398,L,300.6,309.5,1353,53.5,66,0,0,0,0,0,0
112974,M24302,M,298.0,308.8,1394,47.9,70,0,0,0,0,0,0
106115,L48964,L,298.4,308.0,1587,35.1,170,0,0,0,0,0,0
25932,M17290,M,299.8,309.8,1372,39.6,105,0,0,0,0,0,0
102118,M18105,M,301.0,309.6,1432,44.6,138,0,0,0,0,0,0
115200,L56901,L,298.8,310.1,1490,39.2,155,0,0,0,0,0,0
62693,M20281,M,302.6,312.3,1485,41.1,188,0,0,0,0,0,0
103993,M15347,M,297.4,309.1,1445,49.5,186,0,0,0,0,0,0
42645,L48544,L,298.9,310.2,1539,36.9,68,0,0,0,0,0,0
6120,L54260,L,300.7,310.4,1543,41.4,203,0,0,0,0,0,0
18998,L54157,L,300.7,311.2,1521,40.7,183,0,0,0,0,0,0
60689,L56947,L,298.6,309.6,1561,38.7,21,0,0,0,0,0,0
97206,L52880,L,302.5,311.7,1515,42.5,179,0,0,0,0,0,0
104848,L56008,L,297.3,308.7,1455,42.3,148,0,0,0,0,0,0
53402,L56673,L,299.2,310.4,1495,41.0,160,0,0,0,0,0,0
77225,M16773,M,298.1,307.7,1440,39.0,0,0,0,0,0,0,0
109794,L50709,L,301.9,310.9,1350,47.0,88,0,0,0,0,0,0
95519,M23910,M,297.4,308.5,1705,31.1,76,0,0,0,0,0,0
108253,L53271,L,300.9,310.7,1489,38.5,0,0,0,0,0,0,0
130,L52498,L,303.9,312.8,1345,56.5,21,1,0,0,0,0,0
236,L55926,L,297.3,308.6,1258,61.8,144,1,0,0,0,1,0
260,M18333,M,301.8,310.6,1378,48.3,62,1,0,1,0,0,0
385,L50678,L,301.9,311.1,1374,59.8,228,1,0,0,1,1,0
507,L56196,L,297.3,308.2,1396,52.6,212,1,1,0,0,0,0
733,M18096,M,300.9,309.4,1422,62.4,113,1,0,1,0,0,0
745,L51284,L,302.0,310.6,1296,67.1,5,1,0,1,0,0,0
1285,M17739,M,300.6,309.4,1367,63.2,2,1,0,0,1,0,0
1613,L56264,L,297.2,307.9,1381,62.4,172,1,0,0,0,1,0
1699,L51231,L,301.8,310.9,1363,46.5,17,1,0,1,0,0,0
1806,M19005,M,301.9,310.5,1543,34.6,86,1,0,0,0,0,0
1833,L51761,L,303.0,311.2,1346,48.0,69,1,0,1,0,0,0
1884,L51831,L,303.4,311.4,1337,51.1,9,1,0,1,0,0,0
2105,L51313,L,302.6,310.4,1565,35.0,171,1,0,1,0,0,0
2250,L51210,L,302.0,310.8,1571,37.0,227,1,1,0,0,0,0
2296,L51769,L,302.8,311.1,1353,52.3,81,1,0,1,0,0,0
2355,M18724,M,302.5,311.4,1629,31.7,225,1,0,0,0,0,0
2542,M19411,M,302.6,310.5,1357,54.3,204,1,0,1,0,0,0
2708,L48027,L,296.4,307.4,2833,5.6,213,1,0,0,0,0,0
2973,M19279,M,302.6,310.2,1382,53.6,79,1,0,1,0,0,0
3122,L56195,L,297.2,308.1,1269,56.8,200,1,0,0,0,1,0
3539,M17028,M,299.5,309.1,1320,67.5,5,1,0,0,0,1,0
3561,M18886,M,302.1,311.0,1574,34.1,215,1,0,0,0,0,0
3594,L51261,L,302.0,310.4,1397,62.9,110,1,0,0,0,1,0
3779,L54267,L,300.6,310.3,1429,47.8,208,1,0,0,0,0,0
3797,M18618,M,302.4,311.1,1326,62.5,161,1,0,0,0,0,0
3899,M22030,M,300.0,310.2,1365,44.8,204,1,1,0,0,0,0
3925,L56195,L,297.2,308.1,1399,58.7,210,1,0,0,0,1,0
4062,M19030,M,302.2,310.6,1501,66.7,101,1,0,0,1,0,0
4147,L51621,L,302.5,310.2,1359,46.8,148,1,0,1,0,0,0
4270,M15838,M,296.2,306.8,1335,60.2,134,1,0,0,0,0,0
4307,M19509,M,302.5,311.9,1308,52.0,45,1,0,1,0,0,0
4343,L48464,L,298.3,309.5,2153,15.3,93,1,0,0,1,0,0
4553,M19461,M,303.0,311.1,1399,53.7,117,1,0,1,0,0,0
4566,L51816,L,302.3,311.3,1362,56.8,126,1,0,1,0,0,0
4836,L48254,L,297.0,307.7,1377,62.3,105,1,0,0,0,1,0
5394,H33834,H,302.6,310.2,1873,21.3,87,1,0,1,0,0,0
5474,L56833,L,299.0,310.0,1367,55.7,201,1,0,0,0,1,0
6168,L51344,L,302.2,310.6,1436,47.5,192,1,0,1,0,0,0
6241,L52016,L,303.4,311.9,1435,47.0,217,1,0,0,0,1,0
6256,L52888,L,302.3,311.7,1611,38.6,168,1,1,0,0,0,0
6650,L47251,L,298.9,309.0,2549,13.0,191,1,0,0,0,1,0
6692,L52016,L,303.3,311.8,1354,45.7,107,1,0,1,0,0,0
6818,L51508,L,301.6,310.1,1368,50.7,10,1,0,1,0,0,0
6935,L51214,L,302.0,310.8,1495,39.0,235,1,1,0,0,0,0
6939,M19403,M,302.5,310.4,1351,52.6,187,1,0,1,0,0,0
7134,L48559,L,298.7,310.1,1340,59.0,112,1,0,0,0,0,0
7182,L48265,L,297.0,307.8,1717,56.4,202,1,0,0,0,0,0
7442,M23706,M,297.4,308.9,1449,40.5,204,1,1,0,0,1,0
7484,L51211,L,302.0,310.5,1383,50.2,229,1,0,0,0,1,0
7616,L56680,L,299.2,310.2,1411,55.0,192,1,0,0,0,0,0
7746,M19296,M,302.4,310.3,1357,54.5,136,1,0,1,0,0,0
7842,L51374,L,302.4,311.0,1326,46.2,190,1,0,1,0,0,0
7843,L56923,L,298.9,310.2,1294,65.3,174,1,0,0,0,1,0
7927,L54690,L,300.5,311.8,1524,47.3,111,1,1,0,0,0,0
7987,L52197,L,303.9,313.0,1275,57.3,78,1,0,0,0,1,0
8094,L48106,L,295.6,306.1,1372,55.6,98,1,0,0,0,0,0
8281,M24763,M,298.7,309.2,1382,60.2,195,1,0,0,0,1,0
8300,M19014,M,302.0,310.4,1308,55.6,82,1,0,1,0,0,0
8322,M15095,M,298.1,308.4,1680,33.7,33,1,0,0,1,0,0
8356,L49761,L,299.1,308.8,1445,60.7,191,1,1,0,0,0,0
8404,L51278,L,302.0,310.3,1322,50.7,159,1,0,1,0,0,0
8733,L51282,L,301.9,310.7,1334,59.6,51,1,0,1,0,0,0
8850,L48238,L,296.7,307.7,1399,49.8,195,1,0,0,0,0,0
9093,L56434,L,298.3,309.1,1616,31.1,208,1,1,0,0,0,0
9144,M21478,M,301.6,310.6,1350,65.8,104,1,0,0,0,0,0
9428,L51377,L,302.4,311.0,1346,48.5,193,1,0,1,0,0,0
9560,L51645,L,302.8,310.6,1321,52.3,98,1,0,1,0,0,0
9584,L50899,L,302.4,311.5,1372,65.3,64,1,0,0,1,0,0
9709,H33279,H,302.2,311.4,1369,49.6,0,1,0,1,0,0,0
9753,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,0,0,0
9862,M19610,M,303.0,312.3,1304,49.9,77,1,0,1,0,0,0
9978,L53331,L,301.0,311.1,1357,55.3,172,1,0,0,0,1,0
9996,M19447,M,303.0,311.2,1222,67.9,137,1,0,1,0,0,0
10029,L47466,L,298.1,308.3,1442,71.8,205,1,0,0,1,0,0
10131,M22424,M,300.3,311.3,1530,65.2,136,1,0,0,1,0,0
10331,M18269,M,301.2,310.4,2874,4.2,111,1,0,0,1,0,0
10585,L47341,L,298.4,308.1,1712,27.7,218,1,0,0,0,0,0
10663,M15929,M,296.9,307.8,1341,50.9,203,1,0,0,0,0,0
10665,L55320,L,299.6,310.5,1283,61.0,222,1,0,0,0,1,0
10889,L54943,L,300.4,311.6,1200,76.6,3,1,1,0,0,0,0
10934,M19346,M,302.5,310.5,1349,46.1,42,1,0,1,0,0,0
11067,L49054,L,298.3,308.0,1410,59.3,212,1,0,0,0,1,0
11081,L56612,L,298.0,308.7,1365,55.7,50,1,0,0,0,1,0
11098,L51816,L,303.1,311.3,1384,50.1,210,1,0,1,0,0,0
11136,L52140,L,303.9,312.7,1336,61.0,119,1,0,0,0,1,0
11298,M17104,M,299.3,308.3,1542,37.5,203,1,1,0,0,0,0
11305,L56653,L,298.9,309.6,1402,63.2,187,1,0,0,1,1,0
11352,H32791,H,301.5,310.6,1335,52.4,33,1,0,0,0,1,0
11503,M24631,M,298.7,309.6,1316,50.4,32,1,0,0,0,0,0
11567,L47602,L,297.3,308.3,1333,48.4,13,1,0,0,0,1,0
11789,M23442,M,297.5,308.1,1541,72.0,206,1,0,0,0,0,0
11924,L51313,L,301.7,310.3,1459,35.8,31,1,0,0,0,0,0
12273,M21585,M,301.5,310.7,1359,47.1,115,1,0,0,0,0,0
12348,L48397,L,297.8,308.1,2874,4.8,130,1,0,0,1,0,0
12355,L54981,L,299.9,311.3,1399,49.6,208,1,0,0,0,1,0
12526,L56875,L,299.0,310.0,1309,55.6,213,1,0,0,0,1,0
12865,L51267,L,302.0,310.4,1376,54.9,57,1,0,1,0,0,0
12877,L48172,L,296.3,307.1,1385,52.4,167,1,0,0,0,1,0
13106,L51621,L,302.5,310.2,1353,57.5,148,1,0,1,0,0,0
13130,M18096,M,300.8,309.4,1258,68.5,113,1,0,1,0,0,0
13310,M18375,M,301.9,311.1,2833,5.0,179,1,0,0,1,0,0
13408,L51404,L,302.6,311.1,1391,56.0,161,1,1,0,0,0,0
13750,L48109,L,295.6,306.2,1419,55.7,14,1,0,0,0,1,0
13780,M23167,M,298.7,310.1,1402,69.7,24,1,0,0,1,0,0
14112,M23731,M,298.0,309.2,1336,64.8,194,1,0,0,0,1,0
14131,L48343,L,296.9,307.9,2563,12.3,195,1,0,0,1,0,0
14158,L54689,L,300.1,311.2,1466,45.9,62,1,1,0,0,0,0
14485,L49659,L,299.0,308.5,1353,52.6,159,1,0,0,0,1,0
14499,L55778,L,297.6,308.3,1478,42.3,187,1,0,0,1,0,0
14555,L48691,L,298.1,308.7,1479,44.9,3,1,1,0,0,0,0
14859,M23304,M,298.7,309.9,1438,59.1,20,1,0,0,1,0,0
14948,L56196,L,297.3,308.2,1431,39.3,212,1,0,0,0,0,0
15077,M19287,M,302.4,310.1,1379,44.3,107,1,1,0,0,0,0
15079,L51550,L,302.0,309.9,1307,57.9,197,1,0,1,0,0,0
15099,L49126,L,298.1,308.1,1363,60.8,65,1,0,0,0,1,0
15120,L56844,L,299.1,310.2,1317,54.8,231,1,0,0,0,0,0
15137,L51740,L,302.7,310.7,1377,53.3,67,1,0,1,0,0,0
15320,H33896,H,302.7,310.6,1349,57.8,121,1,0,1,0,1,0
15599,L53257,L,300.9,310.7,1339,59.3,201,1,0,0,0,1,0
15607,M16610,M,298.1,307.8,1404,47.2,85,1,0,0,0,0,0
15639,L51551,L,302.0,309.8,1332,50.2,199,1,0,1,0,0,0
15650,L52605,L,302.7,312.2,1346,73.8,56,1,0,0,1,0,0
15785,L52013,L,302.9,311.9,1337,56.5,12,1,0,1,0,0,0
16005,M20606,M,301.4,311.3,1364,50.9,46,1,0,0,0,0,0
16031,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,0,0
16072,L48341,L,296.9,307.8,1316,61.2,200,1,0,0,0,1,0
16077,L51636,L,302.3,310.1,1374,48.8,184,1,0,1,0,0,0
16196,L51940,L,303.6,311.7,1384,53.6,62,1,0,1,0,0,0
16278,M18953,M,302.0,310.5,1361,62.9,143,1,0,0,0,0,0
16323,L56938,L,298.6,309.8,1368,51.2,218,1,1,0,0,0,0
16565,L55263,L,300.1,311.4,1384,51.6,194,1,0,0,0,1,0
16799,L56688,L,299.2,310.4,1387,53.3,114,1,0,0,0,1,0
17427,L51634,L,302.6,310.2,1330,47.2,179,1,0,1,0,0,0
17543,L51365,L,302.2,310.7,1270,68.2,159,1,0,1,1,0,0
17663,L51481,L,301.7,310.1,1359,51.1,65,1,0,1,0,0,0
18088,L51813,L,303.0,311.2,1382,50.5,203,1,0,1,0,0,0
18194,H33541,H,302.0,310.6,1336,66.4,119,1,0,0,1,0,0
18201,L47585,L,297.3,308.2,1754,27.9,186,1,1,0,0,0,0
18358,L51765,L,303.0,311.1,1270,62.3,146,1,0,1,0,0,0
18361,L51038,L,302.5,311.4,1227,61.5,209,1,0,0,0,1,0
18477,L56771,L,299.2,310.4,1362,37.3,213,1,0,0,0,0,0
18912,M20067,M,303.8,312.7,1363,53.3,197,1,0,0,0,1,0
18916,M19036,M,302.2,310.6,1346,45.9,166,1,0,1,0,0,0
18967,L55870,L,297.1,308.5,1546,44.4,5,1,0,0,0,0,0
19013,L51585,L,302.4,310.2,1331,45.5,53,1,0,0,0,0,0
19040,H33529,H,302.0,310.5,1358,49.7,139,1,0,1,0,0,0
19220,L51940,L,303.6,311.7,1395,48.4,73,1,0,1,0,0,0
19401,L51422,L,302.2,310.9,1360,46.1,88,1,0,1,0,0,0
19475,L51216,L,302.0,310.8,1349,51.3,62,1,0,1,0,0,0
19731,M19238,M,301.9,309.6,1437,48.8,218,1,0,0,0,1,0
19804,M20857,M,300.5,310.2,1387,53.2,228,1,0,0,0,1,0
20092,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,0,0,0
20145,L51700,L,302.4,311.1,1378,50.6,127,1,0,1,0,0,0
20168,L48496,L,299.0,310.1,1367,53.2,213,1,0,0,0,1,0
20349,L52005,L,303.3,311.8,1298,59.4,213,1,0,1,0,0,0
20496,L54716,L,300.1,311.3,2579,12.5,22,1,0,0,0,0,0
20754,L51694,L,302.3,310.1,1673,29.1,115,1,0,0,0,0,0
20779,L51461,L,302.0,310.0,1378,53.2,178,1,0,1,0,0,0
21428,M19704,M,303.4,311.8,1316,50.9,69,1,0,0,0,0,0
21646,M19866,M,303.7,312.8,2567,12.8,49,1,0,0,1,0,0
21677,L52293,L,304.0,313.6,1365,53.7,200,1,0,0,0,1,0
21909,L55789,L,297.4,308.3,1475,46.7,222,1,1,0,0,0,0
22060,L54674,L,300.2,311.8,1336,72.6,187,1,0,0,1,0,0
22132,L54680,L,300.2,311.7,1238,51.4,226,1,0,0,0,1,0
22151,H34167,H,303.6,311.8,1386,50.0,54,1,0,1,0,0,0
22183,L47225,L,298.8,309.1,1312,65.2,111,1,0,1,0,0,0
22188,M19250,M,302.0,309.9,1372,53.0,161,1,0,1,0,0,0
22227,L56673,L,299.1,309.8,1550,55.4,217,1,0,0,0,1,0
22449,L53342,L,301.0,310.8,1397,48.8,194,1,0,0,0,1,0
22566,M19706,M,303.3,311.8,1367,47.5,75,1,0,1,0,0,0
22727,L51630,L,302.5,310.1,1377,47.2,167,1,0,1,0,0,0
22839,L51831,L,303.1,311.4,1377,51.1,200,1,0,1,0,0,0
22952,M16184,M,298.8,310.1,1359,56.8,194,1,0,0,0,1,0
23010,L54845,L,300.5,311.5,1362,53.9,187,1,0,0,0,1,0
23218,M19033,M,302.2,310.6,1346,49.2,184,1,0,1,0,0,0
23325,L51305,L,302.1,310.4,1376,54.6,174,1,0,1,0,0,0
23333,M19192,M,301.7,310.0,1379,45.5,86,1,0,1,0,0,0
23414,L54690,L,300.5,311.8,1524,48.9,214,1,0,0,0,1,0
23421,L54689,L,300.5,311.9,1510,40.7,214,1,1,0,0,0,0
23428,L55686,L,298.4,309.6,1710,27.3,163,1,0,0,0,0,1
23527,L51822,L,303.2,311.4,1336,56.8,226,1,0,1,0,1,0
23615,L51816,L,303.0,310.9,1351,44.5,86,1,0,1,0,0,0
23639,L51575,L,302.3,310.1,1368,65.3,22,1,0,1,0,0,0
23655,L56993,L,298.4,309.1,1681,29.7,170,1,0,0,0,0,0
23687,M20067,M,303.8,312.7,1267,63.4,175,1,0,0,1,0,0
23774,H33239,H,302.2,310.7,1324,48.9,114,1,0,1,0,0,0
24349,H34780,H,303.1,312.6,1323,61.8,159,1,0,0,0,1,0
24555,M19916,M,303.9,312.9,2886,4.6,189,1,0,0,1,0,0
24954,L55686,L,298.4,309.6,1710,28.3,163,1,0,0,0,0,0
25017,L51641,L,302.8,310.9,1353,51.0,202,1,0,1,0,0,0
25101,L51655,L,302.7,310.5,1351,53.9,10,1,0,1,0,0,0
25149,L52260,L,304.2,313.0,2874,4.7,155,1,0,0,1,0,0
25167,L51824,L,303.2,311.3,1706,29.4,6,1,0,1,0,0,0
25421,L51591,L,302.5,310.3,1378,54.6,17,1,0,1,0,0,0
25642,L53435,L,301.0,310.5,1379,57.4,204,1,0,0,0,0,0
25872,M19283,M,302.6,310.2,1335,53.5,97,1,0,1,0,0,0
25880,L56839,L,299.1,310.0,1441,48.3,210,1,0,0,0,1,0
26047,L52661,L,302.6,312.1,1329,61.4,198,1,0,0,0,1,0
26105,L51422,L,302.4,311.0,1359,50.9,81,1,0,1,0,0,0
26142,L51261,L,302.0,310.4,1336,58.2,119,1,0,1,0,0,0
26158,L52011,L,303.5,312.0,1255,62.0,30,1,0,0,0,0,0
26310,L53701,L,301.2,310.1,1429,44.4,40,1,1,0,0,0,0
26564,L53428,L,301.1,310.1,1405,41.1,189,1,0,0,0,0,0
26599,L47349,L,298.4,308.3,1385,41.7,225,1,1,0,0,0,0
26749,L51299,L,302.1,310.4,1325,45.1,208,1,0,1,0,0,0
26984,L50509,L,301.6,310.7,1373,43.9,94,1,0,0,0,0,0
27133,L56198,L,297.1,308.1,1615,35.4,217,1,1,0,0,0,0
27173,L47691,L,297.5,309.3,1479,61.0,22,1,0,0,1,0,0
27542,M20373,M,302.9,312.4,1452,50.4,203,1,1,0,0,0,0
28057,M19249,M,302.0,309.7,1394,47.7,5,1,0,1,0,0,0
28327,L50490,L,301.3,310.4,2672,12.8,7,1,0,0,1,0,0
28338,M17483,M,299.6,309.4,1243,76.4,83,1,0,0,1,0,0
28444,H35754,H,300.5,309.9,1397,45.9,210,1,0,0,0,1,0
28477,L53270,L,300.9,310.8,1708,29.1,14,1,0,0,1,0,0
28500,L52033,L,303.7,312.2,1363,54.7,94,1,0,0,0,1,0
28578,L53270,L,300.9,310.8,2659,11.4,14,1,0,0,1,0,0
28668,L48969,L,298.1,307.8,1313,67.3,67,1,0,0,0,0,0
28701,L50869,L,302.1,311.4,1368,52.7,194,1,0,0,0,0,0
28741,M18760,M,302.6,311.0,2633,10.7,86,1,0,0,0,0,0
28861,M22286,M,300.0,311.4,1466,29.0,216,1,0,0,0,0,0
28919,L50100,L,300.7,309.6,2153,17.3,222,1,0,0,0,0,0
28940,L51970,L,303.4,311.9,1379,55.9,19,1,0,1,0,0,0
28972,M20396,M,302.3,311.8,1363,43.3,119,1,0,0,0,0,0
28983,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,0,0
29014,L51764,L,302.8,311.1,1351,52.3,82,1,0,1,0,0,0
29042,L57139,L,298.1,307.8,2579,13.0,135,1,0,0,1,0,0
29089,L51590,L,302.5,310.2,1306,64.7,64,1,0,1,0,0,0
29153,M22202,M,299.7,310.3,2691,10.2,0,1,0,0,1,0,0
29211,L56264,L,297.2,307.9,1326,52.1,179,1,0,0,1,1,0
29254,L56217,L,297.3,308.3,1366,48.0,45,1,0,0,0,0,0
29398,L51961,L,303.7,311.7,1384,45.9,187,1,0,1,0,0,0
29732,L49857,L,299.9,309.5,1268,66.7,188,1,0,0,0,1,0
29902,L51814,L,303.1,311.2,1313,61.8,98,1,0,1,0,0,0
29917,M19179,M,301.6,310.2,1295,59.1,60,1,0,1,0,0,0
30341,L49195,L,298.5,308.2,1301,66.3,42,1,0,0,0,0,0
30525,M19416,M,302.7,310.6,1349,51.2,176,1,0,1,0,0,0
30618,L51914,L,303.2,311.5,1363,52.5,228,1,0,1,0,0,0
30739,L51365,L,302.2,310.6,1357,52.9,161,1,0,1,0,0,0
30755,H33778,H,302.1,310.1,2659,12.5,172,1,0,1,1,0,0
30811,L51585,L,302.4,310.2,1331,46.7,53,1,0,0,0,0,0
31209,L51710,L,302.5,310.4,1376,42.0,136,1,0,1,0,0,0
31285,L55538,L,298.7,309.7,1547,37.4,203,1,1,0,0,0,0
31678,L48083,L,295.7,306.2,1446,59.1,149,1,0,0,1,0,0
31689,L53845,L,301.4,310.5,1361,54.2,195,1,0,0,0,1,0
31884,L53351,L,301.0,310.9,1376,49.3,225,1,0,0,0,0,0
31927,H33265,H,302.0,310.5,1379,58.2,97,1,0,1,0,0,0
31953,L54191,L,300.5,310.5,2633,12.2,17,1,1,0,1,0,0
32009,L51518,L,302.6,310.3,1299,53.7,87,1,0,1,0,0,0
32016,L49255,L,299.5,309.4,1353,49.1,195,1,0,0,0,1,0
32273,M21404,M,301.4,310.8,1410,48.8,202,1,0,0,0,0,0
32387,L55788,L,297.4,308.4,1369,50.6,168,1,0,0,0,0,0
32400,M23786,M,297.3,308.3,1351,55.3,207,1,0,0,0,1,0
32469,L53434,L,301.0,310.5,1379,48.8,202,1,0,0,0,0,0
32563,H34454,H,303.6,311.7,1363,69.6,18,1,0,0,1,0,0
32568,L55617,L,298.7,309.9,1434,48.4,200,1,0,0,0,0,0
32599,H29885,H,297.3,308.8,1419,42.4,23,1,0,0,0,0,0
32649,M23886,M,297.4,308.7,1360,50.2,228,1,1,0,0,0,0
32653,L54181,L,300.5,310.7,1431,52.9,202,1,0,0,0,0,0
32697,L51714,L,303.0,310.3,1361,44.2,114,1,0,1,0,0,0
32704,L51623,L,302.5,310.2,1405,47.1,0,1,0,0,0,0,0
32792,L54191,L,300.5,310.5,1449,40.5,131,1,0,0,0,0,0
32811,L49633,L,299.0,308.6,1365,56.7,114,1,0,0,0,0,0
32897,M18141,M,301.2,310.1,1312,57.6,28,1,0,1,0,0,0
32919,M19363,M,302.4,310.1,1412,45.8,93,1,0,0,0,0,0
32985,M19287,M,302.4,310.1,1371,45.6,107,1,0,1,0,0,0
32990,L47501,L,297.4,308.4,1361,46.2,189,1,0,0,0,0,0
33177,L53435,L,301.0,310.5,1379,44.7,204,1,0,0,0,1,0
33332,M19136,M,302.2,310.4,1356,60.4,167,1,0,1,0,0,0
33347,M19058,M,302.2,311.0,1341,56.7,206,1,0,1,0,0,0
33562,L47688,L,297.6,309.3,1608,30.8,15,1,0,0,0,0,0
33686,M18151,M,301.2,310.0,1372,65.9,5,1,0,0,1,0,0
33695,M19124,M,302.6,311.0,1351,49.8,141,1,0,1,0,0,0
33738,L50549,L,301.7,310.9,1680,8.0,146,1,0,0,1,0,0
33926,M18495,M,302.1,311.4,1340,61.4,62,1,0,1,0,0,0
33940,L51214,L,302.0,310.8,1615,46.3,235,1,1,0,0,0,0
34092,L48689,L,298.0,308.9,1429,37.7,220,1,1,0,0,0,0
34141,L51421,L,302.4,310.9,1368,52.9,79,1,0,1,0,0,0
34192,L51860,L,303.6,311.7,1389,52.7,214,1,0,1,0,1,0
34221,L56843,L,299.0,310.1,1435,48.8,229,1,0,0,0,1,0
34276,H38751,H,297.7,308.9,1330,76.6,203,1,0,0,1,0,0
34333,M19857,M,303.6,312.8,2659,11.4,26,1,0,0,0,0,0
34543,L51344,L,302.2,310.6,1286,62.3,109,1,0,1,0,0,0
34545,L48106,L,295.6,306.1,1372,55.6,215,1,0,0,0,0,0
34590,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,1,0
34644,H33013,H,301.7,310.5,1388,65.4,176,1,0,1,0,0,0
35133,L51780,L,303.0,310.6,1295,61.2,107,1,0,1,0,0,0
35137,M18795,M,302.6,311.6,1227,68.2,26,1,0,0,0,0,0
35322,L55708,L,298.4,309.2,1374,55.8,18,1,0,0,0,1,0
35473,L51912,L,303.3,311.5,1301,43.2,78,1,0,1,0,0,0
35489,L49244,L,299.6,309.5,1359,55.4,168,1,0,0,0,1,0
35548,L52670,L,302.6,312.1,1662,28.4,0,1,0,0,0,0,0
35662,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,1,0,0
35764,L47340,L,298.4,308.2,1282,60.7,175,1,0,0,0,1,0
36031,M19791,M,303.4,312.1,1306,48.1,92,1,0,1,0,0,0
36272,L51481,L,301.8,310.2,1359,46.9,8,1,0,1,0,0,0
36353,L51320,L,301.7,310.2,1331,52.0,47,1,0,1,0,0,0
36385,M18564,M,302.1,311.5,1443,45.3,203,1,1,0,0,0,0
36809,L51605,L,302.6,310.4,1365,54.3,108,1,0,1,0,0,0
36811,M19428,M,302.7,310.8,1355,36.1,35,1,0,1,0,0,0
36850,L53258,L,300.8,310.7,1339,35.1,203,1,0,0,0,0,0
36872,L51653,L,302.7,310.5,1362,56.3,21,1,0,1,0,0,0
37016,L51360,L,302.4,310.8,1394,45.0,150,1,0,1,0,0,0
37297,L47788,L,298.0,309.9,1403,47.7,43,1,0,0,1,0,0
37391,M19251,M,302.2,310.1,1326,61.0,12,1,0,1,0,0,0
