id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
69203,L53352,L,300.8,310.6,1453,37.9,227,1,0,0,0,0,0
69215,M19249,M,302.1,310.0,1355,45.1,181,1,0,1,0,0,0
69420,M19680,M,303.4,311.9,1353,47.9,7,1,0,1,0,0,0
69445,L51681,L,302.4,310.2,1624,54.0,86,1,0,1,0,0,0
69465,L48520,L,298.6,310.2,1379,41.3,10,1,0,0,0,0,0
69615,L56202,L,297.4,308.3,1365,61.4,213,1,0,0,0,1,0
69653,M17107,M,299.2,308.6,1410,63.9,231,1,0,0,0,1,0
69761,M20396,M,302.4,311.8,1433,37.9,119,1,0,0,0,0,0
70067,M24816,M,298.3,308.1,2639,12.9,103,1,0,0,1,0,0
70176,L51590,L,302.5,310.4,1307,54.8,66,1,0,1,0,0,0
70202,L53435,L,301.0,310.5,1379,57.3,204,1,1,0,0,0,0
70314,L54667,L,300.3,311.7,1311,56.7,177,1,0,0,0,1,0
70334,L53862,L,301.6,310.8,1363,52.2,153,1,0,0,0,1,0
70393,H34720,H,304.1,313.4,1449,38.9,206,1,1,0,0,0,0
70397,L54255,L,300.7,310.5,1315,61.9,192,1,0,0,1,0,0
70425,L51328,L,301.9,310.3,1369,51.4,67,1,0,1,0,0,0
70516,L47348,L,298.3,308.3,1538,38.1,20,1,0,0,0,0,0
70559,L54757,L,300.4,311.2,1388,50.3,189,1,0,0,0,1,0
70568,L48347,L,297.0,308.1,1362,44.3,213,1,0,0,0,0,0
70689,M24620,M,298.5,309.6,1511,35.2,200,1,1,0,0,0,0
70781,M19393,M,302.4,310.3,1375,55.8,161,1,0,0,0,0,0
70827,M15881,M,296.3,307.2,1454,42.5,35,1,0,0,0,0,0
71010,L49017,L,297.7,307.1,1326,53.0,197,1,0,0,0,1,0
71065,M22451,M,300.5,311.1,1332,61.3,202,1,0,0,0,1,0
71181,L53303,L,300.8,310.6,2261,15.7,180,1,0,0,1,0,0
71182,L51691,L,302.5,310.2,1354,55.0,106,1,0,1,0,0,0
71225,L52011,L,303.4,312.0,1366,54.5,30,1,0,1,0,0,0
71374,M19879,M,303.7,312.8,1331,63.5,161,1,0,0,1,0,0
71391,M19296,M,302.4,310.1,1379,47.5,106,1,0,1,0,0,0
71485,L51773,L,303.0,311.2,1351,41.9,98,1,0,1,0,0,0
71674,L54667,L,300.3,311.7,1337,54.8,158,1,0,0,0,0,0
71766,L48342,L,296.9,307.8,1400,44.4,101,1,0,0,0,0,0
71918,M19237,M,301.8,309.8,1611,35.0,214,1,0,0,0,0,0
71938,M18904,M,302.0,310.9,1357,47.7,20,1,0,0,0,0,0
71958,L49778,L,299.1,308.8,1320,67.5,135,1,0,0,1,0,0
71999,L55579,L,298.6,309.5,1294,59.4,104,1,0,0,1,0,0
72233,L51297,L,302.1,310.7,1710,30.8,204,1,1,0,0,0,0
72287,L53121,L,300.7,310.6,1395,48.5,78,1,0,0,0,0,0
72359,M20173,M,303.7,312.9,1566,53.3,200,1,0,0,0,0,0
72378,M16241,M,298.5,309.7,1320,68.5,112,1,0,0,1,0,0
72399,L51212,L,302.0,310.9,1340,57.2,231,1,0,1,0,0,0
72418,L51434,L,302.5,311.0,1384,48.1,114,1,0,1,0,0,0
72459,L54170,L,300.7,311.1,1343,40.2,160,1,0,0,0,0,0
72465,L48343,L,296.9,307.9,1367,57.4,204,1,0,0,0,1,0
72493,L55686,L,298.5,309.6,1523,27.3,163,1,0,0,0,0,0
72535,M17215,M,299.2,308.4,1331,58.6,44,1,0,0,0,0,0
72539,M16352,M,298.0,308.7,1571,34.7,181,1,1,0,0,0,0
72599,M19585,M,303.4,311.8,1397,47.1,210,1,0,1,0,0,0
72618,L51746,L,303.0,311.2,1361,45.8,104,1,0,1,0,0,0
72682,L55897,L,297.1,308.7,1274,55.6,197,1,0,0,0,1,0
72810,L51805,L,303.0,311.2,1311,45.7,184,1,0,1,1,0,0
72925,M15740,M,295.8,306.3,1685,35.2,148,1,0,0,0,0,0
72930,L53655,L,300.5,309.7,1345,56.0,142,1,0,0,0,1,0
72959,L51025,L,302.2,310.9,1365,61.0,171,1,0,0,0,1,0
73071,L50038,L,300.5,309.3,1515,51.5,53,1,0,0,0,0,0
73078,H37691,H,298.9,310.6,1363,55.8,202,1,1,0,0,0,0
73140,L52241,L,304.0,312.9,1298,69.6,139,1,0,0,1,0,0
73144,L53802,L,301.7,310.7,1417,59.1,87,1,0,0,1,0,0
73195,L54104,L,301.2,311.6,1378,56.7,208,1,0,0,0,1,0
73207,L51449,L,302.7,311.0,1311,52.1,108,1,0,1,0,0,0
73237,L54275,L,300.6,310.1,1485,49.9,137,1,0,0,1,0,0
73371,L47622,L,297.2,308.5,1399,61.5,79,1,0,0,0,0,0
73704,L49761,L,299.2,309.1,1459,60.7,191,1,0,0,0,1,0
73745,L48343,L,296.9,307.9,1371,57.1,204,1,0,0,0,1,0
73767,M19067,M,302.2,310.8,1710,30.4,2,1,1,0,0,0,0
73768,L51633,L,302.4,310.3,1212,64.1,170,1,0,1,0,1,0
73811,L54112,L,300.8,311.4,1298,61.4,18,1,0,0,0,1,0
73867,L51800,L,302.5,311.9,1336,52.6,172,1,0,1,0,0,0
73986,L48518,L,298.6,310.1,2639,12.0,26,1,0,0,1,0,0
74150,M19478,M,303.0,311.0,2456,13.9,164,1,0,0,1,0,0
74375,L51421,L,302.4,311.0,1324,61.0,79,1,0,1,0,0,0
74415,M20324,M,303.4,312.5,2874,33.1,67,1,0,0,1,0,0
74429,L54943,L,300.2,311.6,1229,62.8,3,1,0,0,0,1,0
74519,M20169,M,303.8,312.9,1422,48.0,16,1,1,0,0,0,0
74524,L54112,L,300.8,311.4,1322,67.2,7,1,0,0,1,0,0
74549,L51450,L,302.6,310.9,1331,52.8,202,1,0,1,0,0,0
74553,L49191,L,298.6,308.4,1444,46.4,34,1,0,0,0,0,0
74619,L53592,L,300.3,310.0,1331,62.2,203,1,1,0,0,0,0
74749,L54690,L,300.5,311.1,1524,38.9,214,1,1,0,0,0,0
74840,L51642,L,302.7,310.5,1329,67.8,211,1,0,1,0,0,0
74844,L53497,L,300.9,310.0,1456,42.7,62,1,0,0,0,0,0
74960,H34033,H,303.1,311.2,1329,55.6,167,1,0,1,0,0,0
75008,L52563,L,302.8,312.3,1261,57.5,229,1,0,0,0,1,0
75038,L53440,L,300.7,310.7,1436,45.3,8,1,1,0,0,0,0
75055,L52070,L,303.7,312.3,1356,54.8,182,1,0,1,0,0,0
75098,L51461,L,302.0,310.0,1274,63.9,178,1,0,1,0,0,0
75252,L56490,L,298.3,309.4,1350,57.0,134,1,0,0,0,1,0
75266,M18980,M,302.1,310.4,1279,62.5,210,1,0,1,0,0,0
75311,M19143,M,301.8,310.0,1293,63.7,182,1,0,1,0,0,0
75333,H33777,H,302.1,310.1,2564,12.8,231,1,0,0,1,0,0
75353,L51349,L,302.1,310.6,1314,48.8,77,1,0,1,0,0,0
75387,L51108,L,302.6,311.5,1442,59.8,169,1,0,0,1,1,0
75409,L52257,L,304.2,313.2,1383,53.6,192,1,0,0,0,1,0
75507,M24689,M,298.4,309.4,1339,56.8,190,1,0,0,0,1,0
75535,L50564,L,301.4,310.7,2760,8.7,54,1,0,0,1,0,0
75545,L56866,L,299.0,309.9,1362,48.1,215,1,0,0,0,1,0
75573,L54222,L,300.7,310.5,1372,48.0,64,1,0,1,0,0,0
75659,L51563,L,301.7,309.5,1398,46.1,229,1,0,1,0,0,0
75681,L51261,L,302.0,310.4,1336,58.2,110,1,0,0,0,0,0
75815,L51213,L,302.1,310.8,1383,50.3,233,1,0,0,0,1,0
75852,M20760,M,300.9,310.7,1485,41.0,119,1,0,0,0,0,0
75948,L51684,L,302.4,310.1,1359,42.9,94,1,0,1,0,0,0
76059,L51542,L,302.1,310.1,1351,48.2,145,1,0,1,0,0,0
76066,L48259,L,297.0,307.7,1731,28.5,186,1,0,0,1,0,0
76174,H34329,H,303.6,312.4,1363,49.1,9,1,0,0,0,0,0
76204,L51450,L,302.6,310.9,1378,51.3,154,1,0,1,0,0,0
76208,L51887,L,303.6,311.8,1294,66.2,197,1,0,1,0,1,0
76233,L51780,L,303.0,311.0,1311,66.8,113,1,0,1,0,0,0
76236,L49674,L,299.1,308.8,1432,53.6,207,1,0,0,0,0,0
76280,L55379,L,299.2,310.7,1427,47.0,225,1,1,0,0,0,0
76396,M16352,M,298.0,308.7,1479,58.5,176,1,0,0,0,0,0
76702,M19587,M,303.4,311.8,1341,45.4,210,1,0,1,0,0,0
76877,L51828,L,303.3,311.4,1238,51.2,2,1,0,1,0,1,0
76952,M22551,M,300.5,311.6,1369,51.1,199,1,0,0,0,1,0
76978,L55106,L,300.7,311.9,1335,57.1,19,1,0,0,0,0,0
77025,L51729,L,302.6,310.6,1255,68.2,213,1,0,1,0,1,0
77116,L48420,L,297.1,308.6,1636,31.3,192,1,0,0,0,0,0
77145,L51218,L,302.0,310.8,1354,51.0,5,1,0,0,0,1,0
77205,L52120,L,303.3,312.6,1256,66.6,64,1,0,0,1,0,0
77209,L47421,L,298.0,308.1,1370,56.8,200,1,0,0,0,1,0
77330,L51261,L,302.0,310.8,1365,47.0,112,1,0,1,0,0,0
77371,L51344,L,301.7,310.4,1469,48.8,109,1,0,1,0,0,0
77450,L50316,L,300.4,309.5,1421,54.8,70,1,0,0,0,0,0
77540,L49414,L,299.4,308.7,1373,45.8,126,1,0,0,0,0,0
77669,L54600,L,300.1,311.6,1353,65.7,201,1,0,0,0,1,0
77708,M19251,M,302.2,310.1,1368,59.0,12,1,0,1,0,0,0
77797,M17026,M,299.6,309.2,1867,47.7,225,1,1,0,0,0,0
77824,M17294,M,299.2,308.2,1284,69.6,61,1,0,0,1,0,0
77982,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,1,0,0
77983,L51427,L,302.6,311.0,1369,60.0,0,1,0,1,0,0,0
78026,L53258,L,300.8,310.9,1339,59.1,203,1,0,0,0,1,1
78031,M23304,M,298.5,309.9,1260,65.9,192,1,0,0,1,1,0
78123,L49671,L,299.1,308.9,1337,53.6,189,1,0,0,0,1,0
78238,L49569,L,299.2,308.7,1331,58.5,143,1,0,0,0,1,0
78253,L55686,L,298.4,309.6,1710,27.3,155,1,0,0,0,0,0
78262,L51911,L,303.3,311.6,1312,50.5,219,1,0,1,0,0,0
78386,M19098,M,302.3,311.0,1384,55.8,72,1,0,1,0,0,0
78393,L51822,L,303.2,311.4,1365,53.8,226,1,0,1,0,1,0
78488,M24689,M,298.4,309.4,1429,41.8,24,1,0,0,0,0,0
78494,L51248,L,301.9,310.7,1365,52.8,78,1,0,1,0,0,0
78541,L47381,L,298.3,308.6,1375,44.6,105,1,0,0,0,0,0
78582,L51563,L,302.3,309.9,1398,48.6,228,1,0,1,0,1,0
78586,M19461,M,303.0,311.1,1372,53.2,150,1,0,1,0,0,0
78747,M16342,M,298.2,308.9,1270,74.5,2,1,0,0,1,0,0
78804,L54170,L,300.7,311.1,2478,13.4,170,1,0,0,0,0,0
78905,L51550,L,302.0,309.9,1308,65.3,194,1,0,1,0,1,0
78938,L53853,L,301.5,310.5,1380,61.5,15,1,0,0,1,0,0
79005,L53358,L,301.1,310.9,1431,67.9,10,1,0,0,1,0,0
79045,H35096,H,302.3,311.6,1441,53.9,74,1,0,0,0,0,0
79215,M19284,M,302.6,310.1,1381,55.1,100,1,0,1,0,0,0
79238,L51390,L,302.4,310.7,1337,52.9,7,1,0,1,0,0,0
79304,L49255,L,299.5,309.3,1355,58.8,222,1,0,0,0,1,0
79325,M19250,M,302.2,310.1,1372,55.3,9,1,0,1,0,0,0
79370,L51212,L,302.0,310.8,2874,4.2,161,1,0,0,1,0,0
79443,L49513,L,299.1,308.2,1329,46.5,196,1,0,0,0,1,0
79457,L53707,L,301.2,310.4,1243,68.5,174,1,0,0,1,0,0
79470,L47629,L,298.9,308.7,1337,61.7,86,1,0,0,0,1,0
79504,L47691,L,297.5,309.4,1320,56.9,22,1,0,0,0,1,0
79545,L56583,L,297.7,308.5,1309,62.6,161,1,0,0,1,0,0
79575,L47691,L,297.5,309.3,1374,55.2,22,1,0,0,0,1,0
79583,L51476,L,301.8,310.2,2825,51.4,215,1,0,0,0,0,0
79774,L51675,L,302.6,310.4,1379,62.5,234,1,0,1,0,1,0
79859,L56269,L,297.2,307.9,1989,20.3,186,1,0,0,1,0,0
80005,H33243,H,302.3,310.9,1302,56.4,66,1,0,0,0,0,0
80084,M18980,M,302.1,310.7,1376,46.3,201,1,0,1,0,0,0
80251,L48326,L,297.0,307.9,1329,62.3,157,1,0,0,0,1,0
80310,L53912,L,301.6,310.9,1392,54.5,155,1,0,0,0,0,0
80330,L53257,L,300.9,310.7,1369,56.2,199,1,0,0,0,1,0
80553,M19237,M,301.8,309.6,1331,49.0,214,1,0,1,0,0,0
80604,L55902,L,297.3,308.6,1365,56.7,203,1,0,0,0,1,0
80614,L53258,L,300.8,310.7,1339,59.1,199,1,0,0,0,1,0
80616,L53436,L,301.2,310.7,1382,46.3,206,1,0,0,0,0,0
80688,L51377,L,302.2,310.8,1294,60.7,188,1,0,1,0,0,0
80706,H33492,H,302.1,310.7,1349,51.0,160,1,0,1,0,0,0
80707,L51628,L,302.4,310.3,1374,51.2,163,1,0,0,0,0,0
80859,L48118,L,295.6,306.2,1448,53.0,231,1,0,0,0,1,0
80932,L54936,L,300.5,311.8,1368,57.9,206,1,0,0,1,0,0
80985,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,0,0,0
81100,L51733,L,302.6,310.5,1361,46.3,0,1,0,1,0,0,0
81218,L51380,L,302.4,311.0,1346,53.6,125,1,0,1,0,0,0
81278,L51996,L,303.4,312.0,1521,35.9,200,1,0,0,0,1,0
81537,L51259,L,302.0,310.5,1349,55.2,110,1,0,1,0,0,0
81548,L54706,L,300.1,311.5,1660,31.4,38,1,0,0,0,0,0
81617,L51213,L,302.1,310.8,1283,65.3,233,1,0,0,0,1,0
81626,L49252,L,299.6,309.5,1386,56.9,189,1,0,0,0,1,0
81640,L55019,L,300.1,311.6,1372,56.8,197,1,0,0,0,1,0
81660,L51791,L,303.0,311.3,1365,38.2,146,1,0,0,0,0,0
81741,L48491,L,298.9,310.3,1587,30.2,162,1,0,0,0,1,0
81791,L50854,L,302.4,311.1,1346,59.4,147,1,0,0,0,0,0
81798,M19249,M,302.1,310.0,2874,4.6,6,1,0,0,1,0,0
81993,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,0,1,0
81995,M19477,M,303.0,311.4,1335,53.6,161,1,0,1,0,0,0
82009,L51550,L,302.0,309.9,1308,57.6,197,1,1,1,0,1,0
82018,L53490,L,301.2,310.1,1314,62.6,106,1,0,0,0,1,0
82060,L51550,L,302.0,309.8,1308,57.6,197,1,0,1,0,0,0
82143,L53339,L,301.0,311.1,1354,49.1,190,1,0,0,0,0,0
82185,L47967,L,296.9,308.1,1303,73.6,62,1,0,0,1,0,0
82286,L48045,L,295.9,306.6,1312,50.5,124,1,0,0,0,0,0
82356,L51251,L,301.9,310.9,1459,46.2,85,1,0,0,0,0,0
82514,L51652,L,302.7,310.4,1445,63.6,12,1,0,0,1,0,0
82597,L55435,L,299.0,310.3,1303,68.6,71,1,0,0,1,0,0
82607,L55791,L,297.4,308.3,1372,45.5,207,1,0,0,0,1,0
82625,L55194,L,300.9,312.0,1364,53.1,188,1,0,0,0,1,0
82681,L51585,L,302.4,310.2,1430,45.5,53,1,0,1,0,0,0
82687,M19709,M,303.5,312.0,1275,42.9,85,1,0,1,0,0,0
82703,M16742,M,298.0,307.3,1412,63.4,24,1,0,0,1,0,0
82742,L51647,L,302.7,310.7,1346,61.4,211,1,0,1,0,0,0
82917,L54849,L,300.4,311.4,1372,54.9,177,1,0,0,0,0,0
82986,M18683,M,302.3,310.9,1347,49.0,100,1,0,1,0,0,0
83140,L53422,L,301.0,310.4,1324,47.8,173,1,0,0,0,1,0
83175,L51260,L,302.0,310.4,1357,39.2,108,1,0,0,0,0,0
83198,L52141,L,303.9,312.7,1370,61.3,126,1,0,0,1,0,0
83240,M19580,M,303.4,311.7,1353,44.1,192,1,0,0,0,0,0
83359,L48341,L,297.0,307.8,1400,57.1,200,1,0,0,0,1,0
83371,H32414,H,300.5,309.8,1324,72.8,153,1,0,0,1,0,0
83459,L48446,L,298.0,309.6,2540,12.8,62,1,0,0,1,0,0
83495,M16969,M,299.4,309.3,1597,31.6,66,1,0,0,0,0,0
83537,L52488,L,303.9,313.2,1260,60.5,213,1,0,0,0,1,0
83612,L54689,L,300.5,311.9,1511,35.9,203,1,1,0,0,0,0
83710,M19307,M,302.4,310.3,1374,54.8,160,1,0,1,0,0,0
83756,L52689,L,302.8,311.9,1509,36.5,52,1,1,0,0,0,0
83792,M19552,M,303.4,311.4,1312,59.0,122,1,0,1,0,0,0
83892,L49212,L,298.8,308.5,1348,52.8,91,1,0,0,0,1,0
83897,L51626,L,302.5,310.3,1362,55.2,163,1,0,1,0,0,0
83955,L55789,L,297.4,308.3,1475,40.5,94,1,0,0,0,0,0
84022,L49255,L,299.4,309.4,1390,46.8,94,1,0,0,0,0,0
84140,L49317,L,299.3,308.9,1379,69.6,171,1,0,0,1,0,0
84330,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,1,0,0
84380,L48874,L,298.0,307.5,1379,65.3,31,1,0,0,0,1,0
84528,L51574,L,302.2,310.0,1373,55.3,20,1,0,1,0,0,0
84642,M19089,M,303.0,311.0,1441,38.7,148,1,0,0,0,0,0
84774,L53339,L,301.0,311.5,1399,58.0,190,1,0,0,0,0,0
84794,L53706,L,301.1,310.5,1372,55.8,53,1,0,0,0,1,0
84808,L55797,L,297.6,308.6,1472,49.7,218,1,0,0,0,1,0
84890,L51741,L,303.0,311.2,1363,56.8,17,1,0,1,0,1,0
84908,M19999,M,301.7,310.2,1336,58.8,207,1,0,1,0,0,0
84993,M20857,M,300.6,310.2,1387,52.1,228,1,1,0,0,0,0
85035,L48576,L,299.0,310.3,1368,45.9,153,1,0,0,0,1,0
85070,M18667,M,302.3,310.8,2709,9.9,85,1,0,0,1,0,0
85073,L54704,L,300.2,311.5,1639,31.1,2,1,0,0,1,0,0
85422,L51286,L,302.1,310.5,1351,55.8,173,1,0,1,0,0,0
85430,M19695,M,303.4,311.9,1320,62.9,42,1,0,1,0,0,0
85483,M19033,M,302.1,310.5,1346,48.9,107,1,0,1,0,0,0
85625,L51430,L,302.6,310.4,1362,46.6,100,1,0,1,0,0,0
85727,M19694,M,303.4,311.8,1355,52.8,35,1,0,1,0,0,0
85912,L52041,L,303.5,312.3,1326,57.4,112,1,0,0,0,1,0
85949,M17531,M,299.8,309.3,1372,41.9,221,1,0,0,0,1,0
85988,L56264,L,297.2,307.9,1521,75.4,172,1,0,0,1,0,0
86071,L51443,L,302.6,311.0,1249,60.4,94,1,0,1,0,0,0
86253,L48482,L,298.7,309.9,1505,45.7,144,1,0,0,0,1,0
86370,L51214,L,302.0,310.8,1421,46.4,44,1,0,0,0,0,0
86381,L56112,L,297.2,308.2,2372,14.0,18,1,0,0,1,0,0
86652,M18413,M,301.8,310.6,1268,58.2,50,1,0,0,0,0,0
86666,L49368,L,299.8,309.3,1379,57.1,194,1,0,0,0,1,0
86668,L51585,L,302.4,310.1,1351,45.0,10,1,0,1,0,0,0
86959,L54218,L,300.7,310.6,1336,66.1,101,1,0,0,1,0,0
87188,M19069,M,302.2,310.9,1359,55.8,205,1,1,0,0,0,0
87205,M15023,M,298.4,308.2,1468,58.7,2,1,0,0,1,0,0
87241,L51716,L,302.4,310.4,1351,45.1,168,1,0,0,0,0,0
87260,L56272,L,297.3,308.6,1364,50.0,199,1,0,0,0,1,0
87414,L52668,L,302.7,312.2,1350,52.1,213,1,0,1,0,1,0
87593,L55017,L,300.2,311.4,1378,54.2,228,1,0,0,0,1,0
87681,M19461,M,303.0,311.1,1577,54.3,203,1,1,0,0,0,0
87846,L52106,L,302.3,310.9,1361,57.0,112,1,0,1,0,0,0
87858,L52670,L,302.7,312.2,1288,68.5,214,1,1,0,1,0,0
87859,L54428,L,300.0,310.0,1309,55.2,44,1,0,0,0,1,0
87872,L51601,L,302.6,310.4,1329,51.7,148,1,0,1,0,0,0
87894,L54689,L,300.5,311.6,1365,56.9,212,1,0,0,0,1,0
88130,H33778,H,302.1,310.1,1379,47.9,176,1,0,1,0,0,0
88136,L54347,L,300.3,310.3,1362,60.3,173,1,0,0,0,1,0
88360,M20261,M,302.7,312.2,2563,13.0,246,1,0,0,1,0,0
88373,L51926,L,303.2,311.2,1363,45.6,25,1,0,1,0,0,0
88392,L51501,L,301.7,310.2,1362,62.8,192,1,0,1,0,0,0
88450,L50933,L,302.2,310.9,1336,58.0,49,1,0,1,0,0,0
88544,L55469,L,298.9,310.6,1258,57.8,12,1,0,0,0,1,0
88622,M16346,M,299.0,310.2,1258,69.6,75,1,0,0,1,0,0
88681,L50458,L,301.3,310.0,1506,40.8,11,1,0,0,0,0,0
88780,H34175,H,302.5,311.9,1332,54.0,165,1,0,1,0,0,0
88785,L51380,L,302.5,311.1,1334,49.8,205,1,0,1,0,0,0
88833,L53770,L,301.7,310.6,1429,56.0,3,1,0,0,0,0,0
88977,L56756,L,299.6,310.7,1922,23.3,205,1,0,0,1,1,0
88992,L51989,L,303.3,312.2,1443,48.2,195,1,0,1,0,0,0
89023,H33648,H,302.2,311.0,1522,35.9,61,1,0,1,0,0,0
89037,L51830,L,303.3,311.4,2663,11.4,12,1,0,0,0,0,0
89061,L51882,L,303.6,311.8,1340,59.1,24,1,0,1,0,0,0
89137,L50494,L,301.4,310.5,1365,55.3,98,1,0,0,0,1,0
89248,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,1,1,0
89298,L52241,L,304.0,312.9,1412,48.4,200,1,0,0,0,1,0
89310,L52583,L,302.7,312.3,1363,53.6,232,1,0,0,0,1,0
89326,L51427,L,302.6,311.0,1369,60.0,93,1,0,0,0,0,0
89403,L53271,L,300.9,310.7,1318,57.5,16,1,0,0,0,1,0
89452,L51641,L,302.7,310.5,1642,30.8,197,1,0,0,0,0,0
89487,M22857,M,301.0,312.2,2710,9.7,143,1,0,0,0,0,0
89508,L56264,L,297.2,307.9,1326,75.4,204,1,0,0,1,1,0
89647,L51950,L,303.5,311.9,1344,47.3,93,1,0,0,0,0,0
89692,L51826,L,303.3,311.4,1497,46.5,234,1,0,0,0,0,0
89745,L47654,L,297.4,309.1,1359,60.7,119,1,0,0,0,1,0
89756,L53258,L,300.8,310.7,1339,59.1,192,1,0,0,0,1,0
89762,M19169,M,301.3,309.7,1314,49.5,27,1,0,1,0,0,0
89793,L51108,L,302.6,311.5,1442,59.8,169,1,0,0,1,1,0
89851,M18904,M,301.9,310.9,1359,49.5,191,1,0,0,0,0,0
89874,L56400,L,298.3,309.2,1597,37.2,134,1,1,0,0,0,0
89876,M21400,M,301.5,310.7,1402,63.7,77,1,0,0,0,0,0
89913,L52600,L,302.6,312.3,1368,53.8,164,1,0,0,0,0,0
89970,L51620,L,302.5,310.3,1446,44.0,146,1,0,0,0,0,0
89997,L51769,L,302.8,311.1,1371,58.0,86,1,0,1,0,0,0
90318,M24400,M,299.4,310.8,1434,60.4,92,1,0,0,0,0,0
90319,M16139,M,298.3,310.1,1362,65.7,81,1,0,0,1,0,0
90369,L54773,L,300.5,311.2,1270,67.5,15,1,0,0,0,0,0
90509,L53955,L,301.2,310.7,1329,59.1,42,1,0,0,0,1,0
90530,M19495,M,303.0,311.2,1335,52.7,143,1,0,1,0,0,0
90602,M15568,M,297.6,308.9,2564,12.8,101,1,0,0,1,0,0
90651,M16354,M,299.1,308.7,1377,48.5,181,1,0,0,0,1,0
90726,M19341,M,302.4,310.1,1353,53.8,159,1,0,1,0,0,0
90782,L51391,L,301.9,310.3,1233,66.8,208,1,0,1,0,0,0
91055,M17717,M,300.5,309.4,1362,27.2,228,1,0,0,0,0,0
91067,M23943,M,297.2,307.9,1331,75.4,85,1,0,0,1,0,0
91077,L49305,L,299.3,308.9,1434,46.9,119,1,0,0,0,0,0
91089,L51658,L,302.7,310.6,1362,51.2,82,1,0,1,0,0,0
91100,L51738,L,302.7,310.7,1355,55.5,11,1,0,1,0,0,0
91282,L49344,L,299.6,309.1,1294,69.3,215,1,0,0,1,0,0
91306,L47244,L,299.0,309.1,1346,67.3,168,1,0,0,0,0,0
91315,L54869,L,300.6,311.7,1336,50.9,0,1,1,0,0,0,0
91490,L54006,L,301.1,310.9,1268,67.2,20,1,0,0,1,0,0
91954,L51773,L,303.0,311.2,1361,48.5,172,1,0,1,0,0,0
91976,L49943,L,299.8,309.2,1411,56.8,216,1,0,0,0,1,0
91982,H30501,H,296.7,307.5,1549,35.8,85,1,0,0,0,0,0
92024,H31531,H,299.9,309.2,1365,63.0,169,1,0,0,1,0,0
92050,L56938,L,298.6,309.8,2271,16.2,96,1,0,0,0,0,0
92083,L51655,L,302.7,310.5,1350,61.5,16,1,0,1,0,0,0
92086,L51369,L,302.2,310.8,1339,50.8,61,1,0,1,0,0,0
92137,L51305,L,302.1,310.6,1340,44.0,7,1,0,1,0,0,0
92183,L49393,L,299.2,309.0,2678,10.7,100,1,0,0,1,0,0
92320,L52046,L,303.6,312.4,1280,57.3,124,1,0,1,0,0,0
92350,M18989,M,302.1,310.8,1202,68.2,139,1,0,1,0,0,0
92394,L51677,L,302.5,310.3,1376,45.4,98,1,0,1,0,0,0
92552,L51923,L,303.4,311.4,1340,56.9,141,1,0,0,0,1,0
92626,L52914,L,302.3,311.8,1452,56.2,208,1,0,0,0,1,0
92675,M18981,M,302.1,310.6,2659,13.4,213,1,0,0,1,0,0
92679,L54339,L,300.1,310.0,1390,61.4,186,1,0,0,0,1,0
92682,L54263,L,300.7,310.4,1416,61.8,85,1,0,0,1,0,0
92698,L51639,L,302.6,310.4,1374,54.8,191,1,0,1,0,0,0
92801,L51615,L,302.3,310.1,1479,52.7,134,1,0,0,0,0,0
92912,L47643,L,297.4,308.7,2874,31.4,118,1,0,0,1,0,0
93006,L56673,L,298.5,309.8,1398,55.4,217,1,0,0,0,1,0
93153,L56264,L,297.2,307.9,1326,75.4,150,1,0,0,0,0,0
93168,L49438,L,299.2,308.9,2710,9.8,36,1,0,0,1,0,0
93260,L55512,L,299.1,310.4,1366,50.1,208,1,0,0,0,1,0
93337,L55789,L,297.6,308.6,1475,44.7,222,1,1,0,0,0,0
93342,M21585,M,301.5,310.7,1359,47.1,115,1,0,0,0,0,0
93345,M24145,M,298.2,309.0,1410,47.6,76,1,0,0,0,0,0
93410,L56942,L,298.6,309.7,1362,52.1,7,1,0,0,0,1,0
93491,L50690,L,301.7,311.0,1368,62.4,57,1,0,0,0,0,0
93628,L51587,L,302.4,310.2,1365,47.1,134,1,0,1,0,0,0
93644,L53939,L,301.7,311.0,1441,44.3,208,1,0,0,0,1,0
93694,L51921,L,303.4,311.5,1361,40.0,15,1,0,1,0,0,0
93739,L48689,L,298.0,308.5,1376,60.0,212,1,0,0,0,1,0
93783,L56673,L,299.1,309.9,1398,55.4,217,1,0,0,0,0,0
93908,L51803,L,303.0,311.1,1347,58.3,9,1,0,1,0,0,0
94053,L49341,L,299.4,309.1,1316,51.3,215,1,0,0,0,0,0
94072,L48507,L,298.7,310.2,1459,56.8,203,1,0,0,0,1,0
94097,M22703,M,300.4,311.7,1330,59.3,187,1,0,0,0,1,0
94147,L51381,L,302.4,311.0,1369,51.4,203,1,0,0,0,1,0
94403,L54691,L,300.4,311.8,2370,13.4,207,1,0,0,0,1,0
94437,L53357,L,301.0,310.8,1527,45.3,8,1,0,0,0,0,0
94461,M19031,M,302.2,310.7,1326,54.4,129,1,0,1,0,0,0
